movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0710,Little Warrior,Movie,Sci-Fi,Not Specified,2002,104,TV-MA,French,USA,8.7,"1,185,845","80,728,679",1,6,FALSE,2024-03-02,FALSE
movie_0711,Empire Kingdom,Movie,Drama,Thriller,1963,92,G,German,Japan,7.7,"3,853,848","28,637",1,6,FALSE,2023-11-25,FALSE
movie_0712,A Day,Movie,Family,Not Specified,1994,28,G,Spanish,Canada,0.5,"319,285","28,637",1,6,TRUE,2023-11-22,TRUE
movie_0713,Princess Quest,Movie,War,Not Specified,1992,103,TV-MA,Spanish,Canada,0.5,"68,373","16,977,476",1,6,TRUE,2024-05-02,TRUE
movie_0714,House Dream,Limited Series,Adventure,Fantasy,2002,47,PG,English,USA,7,"68,373","28,637",7,108,FALSE,2023-11-18,TRUE
movie_0715,City Mystery,Movie,Horror,Not Specified,2002,116,PG-13,English,USA,5.6,"2,496,199","5,147,384",1,6,FALSE,2024-11-07,FALSE
movie_0716,Love Battle,Stand-up Comedy,War,Not Specified,2022,91,R,English,Germany,4.4,"68,373","28,637",1,6,FALSE,2020-10-15,TRUE
movie_0717,Queen Legend,TV Series,Sport,Not Specified,1995,40,TV-Y,French,UK,5.1,"68,373","28,637",14,147,FALSE,2023-10-17,FALSE
movie_0718,Mystery Dream,TV Series,Sci-Fi,Not Specified,2018,35,TV-MA,French,USA,7,"68,373","28,637",7,66,FALSE,2025-04-22,FALSE
movie_0719,Warrior Dream,Movie,Sci-Fi,Drama,1991,99,NC-17,English,Germany,0.5,"68,373","516,398,028",1,6,FALSE,2023-10-16,FALSE
movie_0720,Legend War,Stand-up Comedy,Western,History,2007,80,PG-13,English,USA,6.5,"68,373","28,637",1,6,TRUE,2023-11-07,FALSE
movie_0721,Dream Dream,TV Series,Horror,Not Specified,2022,37,TV-Y,French,USA,5.9,"68,373","28,637",6,67,FALSE,2024-06-23,FALSE
movie_0722,Battle Mission,TV Series,Romance,Not Specified,2024,15,TV-MA,Japanese,USA,5.6,"68,373","28,637",3,185,TRUE,2022-07-13,FALSE
movie_0723,House Day,Documentary,Thriller,Not Specified,2000,128,TV-MA,Hindi,UK,8,"68,373","28,637",1,6,FALSE,2025-02-25,FALSE
movie_0724,War Story,TV Series,War,Not Specified,2017,26,NC-17,English,USA,8,"68,373","28,637",6,93,FALSE,2022-01-24,FALSE
movie_0725,Old King,Documentary,Music,Not Specified,2018,110,TV-G,Italian,USA,8.1,"68,373","28,637",1,6,FALSE,2021-03-20,FALSE
movie_0726,The Mystery,Movie,Action,Not Specified,2021,13,PG-13,Korean,South Korea,0.5,"68,373","28,637",1,6,FALSE,2021-01-12,TRUE
movie_0727,Last Journey,TV Series,Western,Not Specified,2003,41,TV-Y,English,UK,8.2,"68,373","28,637",1,88,FALSE,2021-11-22,FALSE
movie_0728,Phoenix Day,Stand-up Comedy,Crime,Not Specified,1998,89,TV-Y7,English,UK,7.6,"68,373","28,637",1,6,FALSE,2025-04-11,FALSE
movie_0729,Big Mission,Limited Series,Sci-Fi,Thriller,2011,47,PG-13,English,Canada,7.4,"68,373","28,637",5,109,TRUE,2022-02-03,FALSE
movie_0730,Adventure Fire,Documentary,Comedy,Not Specified,2000,91,R,Spanish,France,5.1,"68,373","28,637",1,6,FALSE,2025-01-19,FALSE
movie_0731,House Mission,Movie,Documentary,Not Specified,1998,123,TV-Y,English,Canada,8.6,"821,338","2,563,997",1,6,TRUE,2024-10-27,FALSE
movie_0732,Legend Ice,Stand-up Comedy,Mystery,Not Specified,2000,35,TV-PG,English,USA,6,"68,373","28,637",1,6,TRUE,2021-03-18,FALSE
movie_0733,Story Love,Movie,Animation,Action,1992,121,TV-PG,English,USA,7.2,"1,205,813","359,088,664",1,6,FALSE,2024-08-24,FALSE
movie_0734,Queen Warrior,TV Series,Adventure,Not Specified,2017,62,TV-Y7,English,Canada,6.5,"68,373","28,637",3,64,FALSE,2024-08-15,FALSE
movie_0735,Princess Hero,Documentary,Fantasy,Biography,2001,107,PG,German,USA,9.2,"68,373","28,637",1,6,FALSE,2024-04-01,TRUE
movie_0736,Mystery Legend,Stand-up Comedy,Music,Not Specified,2004,69,PG,German,Germany,6.3,"68,373","28,637",1,6,FALSE,2021-09-09,TRUE
movie_0737,Legend Love,Movie,Comedy,Not Specified,2024,117,TV-Y7,Spanish,USA,6.3,"3,778,470","57,571,931",1,6,FALSE,2021-05-31,FALSE
movie_0738,Mission Storm,Movie,Animation,Not Specified,2020,107,TV-G,English,USA,0.5,"5,259,672","10,814,474",1,6,FALSE,2025-01-07,TRUE
movie_0739,Love Warrior,Movie,Action,Not Specified,2020,121,NC-17,Japanese,UK,7.1,"3,121,206","3,827,361",1,6,TRUE,2024-11-14,FALSE
movie_0740,City Mystery,Movie,Animation,Not Specified,2011,119,PG,German,USA,5.5,"1,882,096","28,637",1,6,FALSE,2023-07-31,FALSE
movie_0741,Our Love,Movie,Mystery,Not Specified,1992,131,G,English,UK,4.1,"1,703,864","2,238,705",1,6,FALSE,2023-04-08,FALSE
movie_0742,Battle City,Movie,Thriller,Not Specified,2009,117,TV-MA,English,USA,6.3,"4,127,966","782,958",1,6,FALSE,2024-10-16,FALSE
movie_0743,Phoenix City,Documentary,Documentary,Not Specified,2015,68,PG,Korean,Japan,8.1,"68,373","28,637",1,6,TRUE,2023-05-29,FALSE
movie_0744,A Adventure,Stand-up Comedy,Documentary,Not Specified,1994,49,G,English,South Korea,0.5,"68,373","28,637",1,6,FALSE,2022-04-19,FALSE
movie_0745,Warrior Mystery,TV Series,Music,Animation,2000,54,TV-MA,English,USA,0.5,"68,373","28,637",1,157,FALSE,2025-04-29,TRUE
movie_0746,Fire Journey,Movie,Music,Not Specified,1995,82,TV-MA,Hindi,USA,0.8,"954,741","28,637",1,6,FALSE,2025-03-09,FALSE
movie_0747,Last King,Movie,Biography,Not Specified,2000,120,PG,Japanese,South Korea,9.3,"68,373","28,637",1,6,FALSE,2023-04-21,FALSE
movie_0748,War Love,Documentary,Western,Sci-Fi,2020,90,TV-PG,Italian,South Korea,4.6,"68,373","28,637",1,6,TRUE,2024-12-21,FALSE
movie_0749,Queen Princess,TV Series,Documentary,Horror,2016,32,TV-Y,English,USA,6.1,"68,373","28,637",14,155,FALSE,2022-03-17,FALSE
movie_0750,City Dream,TV Series,History,Romance,2021,17,TV-Y,English,USA,5.1,"68,373","28,637",9,97,TRUE,2024-03-03,FALSE
movie_0751,City Secret,Movie,Animation,Not Specified,1997,120,TV-MA,German,UK,4.8,"19,469,161","28,637",1,6,FALSE,2024-12-29,FALSE
movie_0752,House Story,Movie,Horror,Sci-Fi,2014,98,PG-13,English,USA,4.6,"68,373","379,710,483",1,6,TRUE,2021-12-28,FALSE
movie_0753,Kingdom Fire,Movie,Action,Not Specified,2002,522,PG,English,USA,4.7,"3,194,690","33,685,913",1,6,TRUE,2021-12-26,TRUE
movie_0754,Kingdom Princess,TV Series,Western,Music,2002,38,PG-13,Hindi,USA,0.5,"68,373","28,637",3,94,FALSE,2021-08-08,FALSE
movie_0755,Adventure Princess,TV Series,Action,Not Specified,2005,67,TV-Y7,English,UK,3.7,"68,373","28,637",14,35,TRUE,2022-06-13,FALSE
movie_0756,Dark Day,Documentary,Fantasy,Horror,2002,105,PG,Spanish,UK,5.9,"68,373","28,637",1,6,TRUE,2025-07-06,FALSE
movie_0757,Old Night,Movie,War,Not Specified,1994,128,TV-Y,Korean,South Korea,6.2,"1,188,048","1,810,400",1,6,FALSE,2022-06-27,FALSE
movie_0758,Quest Mystery,Documentary,Sport,Thriller,2006,124,PG-13,English,USA,7.7,"68,373","28,637",1,6,TRUE,2023-08-11,FALSE
movie_0759,Legend King,Documentary,Action,Sci-Fi,2012,75,PG-13,Spanish,South Korea,8.1,"68,373","28,637",1,6,FALSE,2025-02-10,FALSE
movie_0760,Empire Love,TV Series,Sci-Fi,Not Specified,2021,43,TV-Y7,English,Japan,7.1,"68,373","28,637",8,197,TRUE,2024-09-23,TRUE
movie_0761,Dragon Day,Movie,Sport,Not Specified,2005,88,PG,Korean,USA,9.5,"1,505,916","28,637",1,6,TRUE,2025-06-16,FALSE
movie_0762,A Mystery,Movie,Family,Western,1997,105,R,English,Japan,7.8,"2,121,696","28,637",1,6,TRUE,2021-09-23,FALSE
movie_0763,My Dragon,Movie,Comedy,Family,2007,93,TV-PG,Japanese,France,9.2,"958,475","1,245,159",1,6,FALSE,2023-05-22,TRUE
movie_0764,House Day,Documentary,Biography,History,2011,82,TV-14,English,USA,0.5,"68,373","28,637",1,6,TRUE,2024-01-31,TRUE
movie_0765,War Phoenix,TV Series,Documentary,Not Specified,2003,439,TV-Y,German,USA,0.5,"68,373","28,637",7,6,FALSE,2021-05-12,FALSE
movie_0766,Mission Empire,Movie,Fantasy,Not Specified,2000,131,TV-Y7,English,UK,8.4,"195,174","28,637",1,6,TRUE,2021-04-01,TRUE
movie_0767,Old Fire,Movie,Mystery,Not Specified,2007,94,TV-14,English,USA,6.9,"1,521,182","28,637",1,6,FALSE,2023-07-27,FALSE
movie_0768,Hero Secret,Stand-up Comedy,Biography,Music,2007,60,PG,Hindi,UK,0.5,"68,373","28,637",1,6,FALSE,2024-02-26,TRUE
movie_0769,King Day,Movie,Music,Not Specified,2016,129,TV-Y7,English,Canada,7.7,"68,373","59,950,273",1,6,FALSE,2024-06-24,FALSE
movie_0770,Kingdom Dream,Limited Series,Family,Drama,2008,30,TV-G,English,USA,5.9,"68,373","28,637",8,90,FALSE,2022-09-27,FALSE
movie_0771,First Quest,Stand-up Comedy,Horror,Not Specified,1992,30,NC-17,English,USA,7.2,"68,373","28,637",1,6,FALSE,2024-07-26,FALSE
movie_0772,The Story,Documentary,Thriller,Fantasy,2012,101,PG-13,English,France,5.5,"68,373","28,637",1,6,TRUE,2023-09-03,FALSE
movie_0773,Dragon Princess,TV Series,Mystery,Not Specified,2022,42,G,English,USA,8.8,"68,373","28,637",3,191,FALSE,2022-12-10,FALSE
movie_0774,War Adventure,Movie,War,Not Specified,2015,105,TV-PG,English,USA,7.4,"39,546,152","334,149,698",1,6,FALSE,2020-12-29,FALSE
movie_0775,An Empire,Movie,Biography,Not Specified,2002,137,TV-Y7,English,South Korea,0.5,"68,373","289,539",1,6,FALSE,2025-04-13,FALSE
movie_0776,My Quest,TV Series,Sport,Sci-Fi,2016,38,TV-PG,English,USA,8.6,"68,373","28,637",6,90,FALSE,2023-12-09,FALSE
movie_0777,House Dragon,Movie,Comedy,Drama,2018,73,TV-Y,English,USA,6.7,"68,373","28,637",1,6,TRUE,2023-11-30,FALSE
movie_0778,Princess House,TV Series,History,Crime,2012,61,PG-13,English,India,0.5,"68,373","28,637",1,15,FALSE,2025-07-18,FALSE
movie_0779,New Family,Stand-up Comedy,Family,Family,2023,70,TV-MA,English,South Korea,7,"68,373","28,637",1,6,FALSE,2022-12-14,FALSE
movie_0780,Dream Warrior,Movie,Romance,Action,1998,93,TV-Y,Spanish,USA,10,"1,359,172","2,925,013",1,6,FALSE,2022-07-09,FALSE
movie_0781,First House,Documentary,War,Not Specified,2003,86,TV-14,English,UK,1.7,"68,373","28,637",1,6,TRUE,2021-06-14,FALSE
movie_0782,Last Princess,Movie,Crime,Not Specified,2020,98,R,Hindi,France,8,"68,373","131,032,034",1,6,TRUE,2023-12-21,TRUE
movie_0783,Love Journey,Movie,Horror,Animation,2015,109,TV-G,Hindi,USA,7.9,"23,460,063","256,361,930",1,6,FALSE,2025-01-08,FALSE
movie_0784,Kingdom Kingdom,Movie,Adventure,Not Specified,2003,111,G,German,Canada,3,"68,373","28,637",1,6,FALSE,2025-01-02,FALSE
movie_0785,Dragon Family,TV Series,Adventure,Western,1993,46,TV-Y7,English,USA,6.8,"68,373","28,637",7,101,TRUE,2025-08-01,FALSE
movie_0786,War House,Stand-up Comedy,Comedy,Not Specified,2017,82,PG-13,German,France,6.4,"68,373","28,637",1,6,TRUE,2025-06-08,FALSE
movie_0787,An Family,Movie,Animation,Not Specified,1999,11,TV-PG,Italian,USA,6.5,"68,373","3,662,515",1,6,FALSE,2024-02-08,FALSE
movie_0788,Day Warrior,Stand-up Comedy,Documentary,Animation,2024,44,TV-Y7,Spanish,South Korea,6,"68,373","28,637",1,6,TRUE,2021-10-10,FALSE
movie_0789,Adventure Quest,Movie,Action,Drama,1996,123,PG,Hindi,UK,5.2,"1,252,871","1,563,002",1,6,FALSE,2025-02-08,FALSE
movie_0790,An Night,Documentary,War,Animation,2020,131,TV-Y,English,USA,7.1,"68,373","28,637",1,6,FALSE,2025-01-22,FALSE
movie_0791,City Fire,TV Series,Documentary,Not Specified,2023,36,PG,English,Canada,6.1,"68,373","28,637",3,144,FALSE,2021-05-06,FALSE
movie_0792,Princess King,Movie,Biography,Not Specified,1998,146,TV-PG,English,Japan,6.8,"2,068,155","57,012,483",1,6,FALSE,2025-06-10,FALSE
movie_0793,Bright Secret,TV Series,Sport,Not Specified,2022,36,TV-Y7,Spanish,USA,6,"68,373","28,637",4,69,TRUE,2022-11-17,FALSE
movie_0794,Warrior War,Movie,Sport,Not Specified,1991,102,TV-PG,English,Japan,0.5,"5,565,586","16,023,137",1,6,FALSE,2022-10-20,TRUE
movie_0795,Big Fire,Movie,Documentary,Not Specified,1993,89,TV-Y7,Spanish,USA,5,"52,194,839","10,221,506",1,6,FALSE,2020-12-09,FALSE
movie_0796,Bright Mystery,Movie,War,Documentary,1999,140,TV-14,English,USA,0.5,"301,637","12,090,436",1,6,TRUE,2022-12-13,FALSE
movie_0797,Fire Night,TV Series,Animation,Not Specified,1990,29,TV-MA,Spanish,USA,6.6,"68,373","28,637",9,90,TRUE,2021-06-06,FALSE
movie_0798,Queen Adventure,Movie,Adventure,Comedy,2019,108,TV-PG,English,France,5.5,"6,555,080","28,637",1,6,FALSE,2023-08-25,FALSE
movie_0799,Fire Secret,TV Series,Crime,Not Specified,1992,39,TV-PG,English,USA,8.3,"68,373","28,637",11,163,TRUE,2023-03-11,FALSE
movie_0800,House Fire,Stand-up Comedy,Horror,Not Specified,1990,63,TV-PG,English,USA,0.8,"68,373","28,637",1,6,FALSE,2021-08-18,FALSE
movie_0801,House Legend,Limited Series,Thriller,War,2022,83,TV-MA,English,USA,6.3,"68,373","28,637",12,22,TRUE,2025-04-11,FALSE
movie_0802,Day Dragon,TV Series,Adventure,Not Specified,2006,45,G,French,South Korea,6.2,"68,373","28,637",2,174,FALSE,2021-03-13,FALSE
movie_0803,Story Mystery,Stand-up Comedy,Action,Not Specified,2004,79,TV-Y,Japanese,Japan,0.5,"68,373","28,637",1,6,FALSE,2022-07-13,FALSE
movie_0804,Battle Queen,Movie,Mystery,Not Specified,2000,118,TV-Y,English,UK,7,"68,373","28,637",1,6,FALSE,2025-01-22,FALSE
movie_0805,Family Kingdom,Stand-up Comedy,Action,Adventure,1990,70,NC-17,English,France,2.9,"68,373","28,637",1,6,TRUE,2024-11-23,FALSE
movie_0806,Dream Love,TV Series,Mystery,Not Specified,2014,31,TV-Y7,English,USA,0.5,"68,373","28,637",3,113,TRUE,2022-01-25,FALSE
movie_0807,Mystery Quest,Movie,Sci-Fi,Not Specified,2017,110,TV-G,English,UK,7.2,"68,373","1,333,829",1,6,FALSE,2024-12-02,FALSE
movie_0808,Ice Storm,TV Series,Fantasy,Not Specified,2006,42,TV-G,Japanese,USA,8.4,"68,373","28,637",7,159,FALSE,2025-04-12,FALSE
movie_0809,Kingdom Dragon,Stand-up Comedy,Music,Not Specified,2009,69,TV-14,Korean,USA,6.3,"68,373","28,637",1,6,FALSE,2020-08-08,FALSE
movie_0810,Love Battle,Movie,Documentary,Not Specified,2001,94,TV-Y,English,UK,7.5,"2,350,232","28,637",1,6,FALSE,2024-05-09,FALSE
movie_0811,Battle King,TV Series,Thriller,Drama,1998,22,TV-MA,English,Canada,5.2,"68,373","28,637",13,177,TRUE,2020-11-24,FALSE
movie_0812,Quest Night,Documentary,Music,Action,1992,98,R,English,USA,0.5,"68,373","28,637",1,6,FALSE,2021-07-20,FALSE
movie_0813,Secret Night,Movie,Documentary,Drama,2001,146,TV-Y7,English,UK,6.3,"14,288,760","3,455,247",1,6,TRUE,2021-07-08,FALSE
movie_0814,Adventure Legend,TV Series,Adventure,Not Specified,2004,62,TV-Y7,Korean,USA,6.3,"68,373","28,637",11,13,FALSE,2022-03-04,FALSE
movie_0815,Story Battle,Stand-up Comedy,Thriller,Not Specified,2012,50,TV-PG,Italian,USA,0.5,"68,373","28,637",1,6,FALSE,2021-08-09,FALSE
movie_0816,Legend Empire,Stand-up Comedy,Western,Not Specified,2010,55,PG-13,Japanese,South Korea,7,"68,373","28,637",1,6,FALSE,2022-06-07,FALSE
movie_0817,Story Legend,Stand-up Comedy,Drama,Mystery,2006,47,TV-G,Hindi,USA,0.5,"68,373","28,637",1,6,TRUE,2021-09-11,FALSE
movie_0818,Our King,Documentary,History,Biography,1997,71,PG,English,South Korea,6.6,"68,373","28,637",1,6,TRUE,2021-09-12,TRUE
movie_0819,Night House,Movie,Horror,Not Specified,2019,78,NC-17,English,USA,0.6,"68,373","28,637",1,6,FALSE,2024-10-15,TRUE
movie_0820,Fire Phoenix,TV Series,Fantasy,Not Specified,1993,53,TV-Y,French,UK,0.5,"68,373","28,637",12,178,FALSE,2020-12-02,FALSE
movie_0821,Hero King,Movie,Sci-Fi,Not Specified,2011,109,NC-17,Spanish,USA,4,"821,340","28,637",1,6,FALSE,2023-12-20,FALSE
movie_0822,Family Mystery,TV Series,War,Family,2002,47,TV-PG,English,USA,6.8,"68,373","28,637",9,91,FALSE,2021-02-19,FALSE
movie_0823,Adventure Ice,Movie,Comedy,Not Specified,1992,87,TV-PG,English,UK,0.5,"527,595","28,637",1,6,FALSE,2022-01-15,FALSE
movie_0824,War Queen,Movie,Comedy,Not Specified,1998,136,PG-13,English,Japan,6.3,"14,508,562","7,872,086",1,6,FALSE,2021-03-22,FALSE
movie_0825,Warrior Story,Movie,Romance,Not Specified,2008,131,TV-Y7,Spanish,USA,0.5,"2,565,082","6,970,808",1,6,TRUE,2020-09-28,FALSE
movie_0826,Dark Adventure,Stand-up Comedy,Adventure,Not Specified,2014,53,TV-Y,English,USA,5,"68,373","28,637",1,6,TRUE,2023-04-13,FALSE
movie_0827,Mystery House,Movie,Family,Biography,2021,139,R,Hindi,USA,0.5,"68,373","2,642,562",1,6,TRUE,2024-10-22,FALSE
movie_0828,My Fire,Movie,Sport,Adventure,2010,92,PG-13,English,Canada,7.1,"6,655,248","12,028,987",1,6,FALSE,2024-08-27,FALSE
movie_0829,A Dream,Movie,Sci-Fi,Comedy,2017,149,PG-13,English,USA,6.9,"24,683,583","12,557,644",1,6,TRUE,2022-07-14,FALSE
movie_0830,Storm Mystery,Movie,Comedy,Not Specified,2019,144,TV-MA,French,USA,10,"29,920,808","476,337",1,6,FALSE,2023-09-25,FALSE
movie_0831,Quest Hero,Documentary,Fantasy,Not Specified,2018,91,G,English,France,7,"68,373","28,637",1,6,TRUE,2023-09-01,FALSE
movie_0832,Dark Princess,Movie,Mystery,Not Specified,2024,123,R,English,USA,7.5,"7,530,143","3,531,986",1,6,FALSE,2023-11-25,FALSE
movie_0833,Mystery Mystery,Movie,Biography,Not Specified,1999,114,PG,Korean,USA,4,"42,562,175","4,613,013",1,6,FALSE,2022-09-13,FALSE
movie_0834,The Mission,TV Series,Crime,Not Specified,2009,25,TV-14,Japanese,USA,7.1,"68,373","28,637",1,118,FALSE,2024-01-22,FALSE
movie_0835,Bright Ice,Movie,Mystery,Not Specified,2021,95,TV-14,French,South Korea,7.9,"1,167,789","819,792",1,6,TRUE,2021-06-10,FALSE
movie_0836,Our Legend,Movie,War,Not Specified,2015,113,TV-Y7,Korean,USA,6.4,"484,647","212,752,946",1,6,FALSE,2021-07-04,TRUE
movie_0837,Princess Adventure,Movie,Action,Adventure,2015,140,TV-Y,Korean,USA,4.9,"68,373","28,637",1,6,FALSE,2024-07-06,TRUE
movie_0838,Adventure Hero,TV Series,Western,Not Specified,2018,50,TV-14,English,France,8.1,"68,373","28,637",5,121,FALSE,2023-10-10,FALSE
movie_0839,Journey War,Movie,War,Music,1991,153,PG-13,English,UK,8.4,"5,258,946","28,637",1,6,FALSE,2025-05-06,FALSE
movie_0840,Family Kingdom,Movie,Adventure,Not Specified,2016,107,TV-14,English,USA,5.1,"1,028,211","28,637",1,6,FALSE,2024-02-17,FALSE
movie_0841,Day Mystery,Movie,Mystery,Not Specified,1997,113,PG,French,USA,6,"4,169,507","219,618,052",1,6,FALSE,2024-02-03,FALSE
movie_0842,Storm Mission,Movie,Action,Not Specified,1996,28,PG,Korean,USA,4.4,"68,373","2,667,223",1,6,TRUE,2022-09-24,TRUE
movie_0843,War Fire,Movie,Comedy,Family,1998,60,PG-13,English,USA,4.8,"2,630,439","28,637",1,6,FALSE,2024-03-28,FALSE
movie_0844,Journey Story,Movie,Comedy,Comedy,2001,67,R,English,USA,5.1,"1,204,081","28,637",1,6,FALSE,2024-09-25,TRUE
movie_0845,Little House,TV Series,Thriller,Not Specified,1996,40,TV-MA,Spanish,South Korea,8,"68,373","28,637",12,52,FALSE,2024-03-16,FALSE
movie_0846,Storm Family,Stand-up Comedy,Action,Mystery,2024,61,TV-MA,English,USA,4.8,"68,373","28,637",1,6,FALSE,2024-03-03,TRUE
movie_0847,Mystery War,TV Series,Action,Not Specified,1992,63,NC-17,English,Canada,9.1,"68,373","28,637",9,176,FALSE,2024-10-05,TRUE
movie_0848,Dark Fire,Limited Series,Biography,Biography,2014,61,NC-17,French,USA,3.8,"68,373","28,637",5,55,TRUE,2021-12-16,FALSE
movie_0849,House King,Movie,Adventure,Not Specified,1994,136,TV-MA,English,South Korea,5.3,"1,868,982","134,002,064",1,6,FALSE,2021-03-02,FALSE
movie_0850,Mystery City,Movie,Horror,Not Specified,1999,109,TV-Y,English,USA,4.3,"50,678,574","28,637",1,6,TRUE,2022-09-03,TRUE
movie_0851,City Battle,Stand-up Comedy,Fantasy,Not Specified,2003,58,TV-MA,English,UK,6.8,"68,373","28,637",1,6,FALSE,2025-01-06,FALSE
movie_0852,Dream Hero,TV Series,Family,Western,2004,34,TV-PG,English,Canada,0.5,"68,373","28,637",8,58,FALSE,2025-04-28,TRUE
movie_0853,Family Journey,TV Series,Fantasy,Not Specified,2018,37,TV-Y,French,South Korea,0.5,"68,373","28,637",7,25,FALSE,2021-09-08,TRUE
movie_0854,Dark House,Movie,Fantasy,Not Specified,2012,117,PG-13,English,USA,7.8,"859,774","28,637",1,6,TRUE,2024-07-16,FALSE
movie_0855,First Night,Movie,Animation,Not Specified,2024,137,TV-PG,Korean,France,7,"5,430,130","17,526,308",1,6,FALSE,2021-06-05,FALSE
movie_0856,Big King,Movie,Fantasy,Not Specified,2017,76,R,English,South Korea,3.3,"37,318,670","28,637",1,6,FALSE,2022-06-13,TRUE
movie_0857,Day Warrior,Stand-up Comedy,Sport,Thriller,2011,61,R,English,Canada,3.7,"68,373","28,637",1,6,FALSE,2024-01-19,FALSE
movie_0858,Fire Mystery,TV Series,Horror,Not Specified,1997,28,TV-PG,French,USA,4.6,"68,373","28,637",5,68,TRUE,2024-03-21,FALSE
movie_0859,First Mission,Documentary,Action,Western,2017,98,PG-13,English,USA,5.3,"68,373","28,637",1,6,TRUE,2022-06-24,TRUE
movie_0860,Our Love,Stand-up Comedy,Animation,Not Specified,2020,40,TV-14,English,USA,0.5,"68,373","28,637",1,6,FALSE,2021-05-06,FALSE
movie_0861,Night Journey,Documentary,Western,History,2022,50,PG-13,Italian,USA,7.7,"68,373","28,637",1,6,TRUE,2024-06-16,FALSE
movie_0862,Day Quest,Stand-up Comedy,Family,Not Specified,2002,530,TV-MA,Hindi,South Korea,6.3,"68,373","28,637",1,6,FALSE,2020-11-27,FALSE
movie_0863,Fire House,Movie,Music,Mystery,2003,139,TV-14,French,USA,7.3,"68,373","28,637",1,6,TRUE,2025-07-15,FALSE
movie_0864,Dragon Hero,Movie,Sci-Fi,Not Specified,2012,100,G,English,USA,5.7,"68,373","17,337,817",1,6,FALSE,2024-01-30,FALSE
movie_0865,Dark Mission,Movie,Sport,Biography,2022,118,R,French,USA,8.4,"8,577,151","116,808,765",1,6,FALSE,2025-06-04,FALSE
movie_0866,Love King,TV Series,Comedy,Not Specified,1997,75,G,English,Japan,4.1,"68,373","28,637",10,44,FALSE,2022-10-18,FALSE
movie_0867,Story Legend,Documentary,Mystery,Not Specified,2008,103,TV-G,Spanish,South Korea,9.6,"68,373","28,637",1,6,FALSE,2022-04-21,TRUE
movie_0868,War Empire,TV Series,Crime,Horror,1965,77,PG-13,English,France,6.5,"68,373","28,637",1,150,FALSE,2021-09-29,FALSE
movie_0869,Old City,Movie,Animation,Not Specified,2001,74,G,English,USA,5.8,"341,904","6,047,181",1,6,FALSE,2023-03-10,FALSE
movie_0870,Little Phoenix,Documentary,Music,Romance,2022,100,TV-PG,English,France,0.5,"68,373","28,637",1,6,TRUE,2021-03-14,FALSE
movie_0871,Princess City,TV Series,Animation,Not Specified,1994,80,G,English,USA,5.6,"68,373","28,637",2,144,TRUE,2023-01-01,FALSE
movie_0872,Journey Journey,Documentary,Action,Not Specified,1996,46,NC-17,English,USA,7.1,"68,373","28,637",1,6,FALSE,2022-04-02,FALSE
movie_0873,The City,Movie,Western,Music,2000,130,NC-17,English,USA,5.5,"5,203,135","14,104,172",1,6,TRUE,2024-03-19,TRUE
movie_0874,Family Legend,Limited Series,Romance,Not Specified,2017,81,PG-13,English,USA,6,"68,373","28,637",12,133,FALSE,2023-04-22,TRUE
movie_0875,Empire Dragon,Limited Series,Fantasy,Crime,2016,41,NC-17,English,USA,6.2,"68,373","28,637",8,156,TRUE,2024-01-10,FALSE
movie_0876,Mystery War,TV Series,Action,Not Specified,2018,31,G,French,India,0.5,"68,373","28,637",8,182,FALSE,2023-08-20,FALSE
movie_0877,Family Dragon,Movie,Sci-Fi,Not Specified,2016,122,TV-PG,Japanese,France,6.4,"15,085,716","28,637",1,6,TRUE,2024-09-27,FALSE
movie_0878,Mystery Battle,TV Series,Animation,Biography,2021,65,TV-Y,Spanish,Canada,7,"68,373","28,637",8,48,FALSE,2020-10-29,FALSE
movie_0879,Storm Fire,TV Series,Action,Family,1998,37,TV-Y,English,USA,7.5,"68,373","28,637",7,65,FALSE,2025-03-16,FALSE
movie_0880,My Dragon,Movie,Drama,Not Specified,2002,94,TV-Y7,Italian,USA,8.5,"29,878,063","2,421,257",1,6,FALSE,2022-02-21,FALSE
movie_0881,Adventure Dream,Movie,Comedy,Not Specified,1993,121,TV-G,Italian,USA,4.5,"68,373","13,043,639",1,6,FALSE,2024-11-23,FALSE
movie_0882,Little Mystery,TV Series,Horror,Not Specified,2002,52,TV-MA,English,USA,0.5,"68,373","28,637",12,81,FALSE,2021-05-06,FALSE
movie_0883,An Mission,TV Series,Mystery,Not Specified,2008,17,G,English,India,5.4,"68,373","28,637",2,156,FALSE,2021-09-22,FALSE
movie_0884,Queen King,Movie,Animation,Not Specified,2000,74,TV-G,English,Japan,9,"3,791,520","28,637",1,6,FALSE,2021-07-30,FALSE
movie_0885,Battle Fire,Movie,Comedy,Not Specified,2015,74,TV-MA,English,USA,0.5,"2,627,377","10,816,317",1,6,FALSE,2025-02-26,FALSE
movie_0886,Empire King,Stand-up Comedy,Adventure,Not Specified,2015,51,R,German,Canada,5.7,"68,373","28,637",1,6,FALSE,2023-12-17,FALSE
movie_0887,Warrior Phoenix,Movie,Music,Music,2004,115,G,English,USA,4.1,"25,132,790","165,389,163",1,6,FALSE,2023-03-09,FALSE
